-1.31035e0 -1.03449e0 2.7871841e0 2.7871841e0
-1.17242e0 -1.03449e0 2.4447357e0 2.4447357e0
-1.03449e0 -1.03449e0 2.1403351e0 2.1403351e0
-8.9656e-1 -1.03449e0 1.8739874e0 1.8739874e0
-7.5863e-1 -1.03449e0 1.6456871e0 1.6456871e0
-6.207e-1 -1.03449e0 1.4554361e0 1.4554361e0
-4.827701e-1 -1.03449e0 1.3032346e0 1.3032346e0
-3.448401e-1 -1.03449e0 1.1890822e0 1.1890822e0
-2.069101e-1 -1.03449e0 1.1129793e0 1.1129793e0
-6.89801e-2 -1.03449e0 1.0749257e0 1.0749257e0
6.89499e-2 -1.03449e0 1.0749216e0 1.0749216e0
2.068799e-1 -1.03449e0 1.1129668e0 1.1129668e0
3.448099e-1 -1.03449e0 1.1890614e0 1.1890614e0
4.827399e-1 -1.03449e0 1.3032053e0 1.3032053e0
6.206699e-1 -1.03449e0 1.4553986e0 1.4553986e0
7.585999e-1 -1.03449e0 1.6456413e0 1.6456413e0
8.965298e-1 -1.03449e0 1.8739333e0 1.8739333e0
1.0344598e0 -1.03449e0 2.1402756e0 2.1402756e0
1.1723898e0 -1.03449e0 2.444664e0 2.444664e0
1.3103198e0 -1.03449e0 2.7871048e0 2.7871048e0
1.4482498e0 -1.03449e0 3.1675949e0 3.1675949e0
1.5861798e0 -1.03449e0 3.5861343e0 3.5861343e0
1.7241098e0 -1.03449e0 4.0427246e0 4.0427246e0
1.8620398e0 -1.03449e0 4.5373581e0 4.5373581e0
1.9999698e0 -1.03449e0 5.0700455e0 5.0700455e0

-2.0e0 -8.9656e-1 4.8038199e0 4.8038199e0
-1.86207e0 -8.9656e-1 4.2711234e0 4.2711234e0
-1.72414e0 -8.9656e-1 3.7764761e0 3.7764761e0
-1.58621e0 -8.9656e-1 3.3198843e0 3.3198843e0
-1.44828e0 -8.9656e-1 2.9013358e0 2.9013358e0
-1.31035e0 -8.9656e-1 2.5208365e0 2.5208365e0
-1.17242e0 -8.9656e-1 2.178388e0 2.178388e0
-1.03449e0 -8.9656e-1 1.8739874e0 1.8739874e0
-8.9656e-1 -8.9656e-1 1.60763977e0 1.60763977e0
-7.5863e-1 -8.9656e-1 1.37933945e0 1.37933945e0
-6.207e-1 -8.9656e-1 1.18908844e0 1.18908844e0
-4.827701e-1 -8.9656e-1 1.0368869e0 1.0368869e0
-3.448401e-1 -8.9656e-1 9.2273453e-1 9.2273453e-1
-2.069101e-1 -8.9656e-1 8.4663167e-1 8.4663167e-1
-6.89801e-2 -8.9656e-1 8.0857814e-1 8.0857814e-1
6.89499e-2 -8.9656e-1 8.0857397e-1 8.0857397e-1
2.068799e-1 -8.9656e-1 8.4661917e-1 8.4661917e-1
3.448099e-1 -8.9656e-1 9.2271378e-1 9.2271378e-1
4.827399e-1 -8.9656e-1 1.0368576e0 1.0368576e0
6.206699e-1 -8.9656e-1 1.1890509e0 1.1890509e0
7.585999e-1 -8.9656e-1 1.37929367e0 1.37929367e0
8.965298e-1 -8.9656e-1 1.6075856e0 1.6075856e0
1.0344598e0 -8.9656e-1 1.8739279e0 1.8739279e0
1.1723898e0 -8.9656e-1 2.1783163e0 2.1783163e0
1.3103198e0 -8.9656e-1 2.5207571e0 2.5207571e0
1.4482498e0 -8.9656e-1 2.9012473e0 2.9012473e0
1.5861798e0 -8.9656e-1 3.3197867e0 3.3197867e0
1.7241098e0 -8.9656e-1 3.776377e0 3.776377e0
1.8620398e0 -8.9656e-1 4.2710104e0 4.2710104e0
1.9999698e0 -8.9656e-1 4.8036978e0 4.8036978e0

-2.0e0 -7.5863e-1 4.5755196e0 4.5755196e0
-1.86207e0 -7.5863e-1 4.042823e0 4.042823e0
-1.72414e0 -7.5863e-1 3.5481758e0 3.5481758e0
-1.58621e0 -7.5863e-1 3.091584e0 3.091584e0
-1.44828e0 -7.5863e-1 2.6730354e0 2.6730354e0
-1.31035e0 -7.5863e-1 2.2925362e0 2.2925362e0
-1.17242e0 -7.5863e-1 1.9500877e0 1.9500877e0
-1.03449e0 -7.5863e-1 1.6456871e0 1.6456871e0
-8.9656e-1 -7.5863e-1 1.37933945e0 1.37933945e0
-7.5863e-1 -7.5863e-1 1.15103912e0 1.15103912e0
-6.207e-1 -7.5863e-1 9.6078812e-1 9.6078812e-1
-4.827701e-1 -7.5863e-1 8.0858658e-1 8.0858658e-1
-3.448401e-1 -7.5863e-1 6.944342e-1 6.944342e-1
-2.069101e-1 -7.5863e-1 6.1833134e-1 6.1833134e-1
-6.89801e-2 -7.5863e-1 5.8027782e-1 5.8027782e-1
6.89499e-2 -7.5863e-1 5.8027365e-1 5.8027365e-1
2.068799e-1 -7.5863e-1 6.1831885e-1 6.1831885e-1
3.448099e-1 -7.5863e-1 6.9441345e-1 6.9441345e-1
